100 10000
15 65 1289.8
15 66 3269.2
15 67 2637.7
15 68 2739.3
15 69 1734.3
15 70 2653.0
15 71 2882.1
15 72 3760.0
15 73 3054.9
15 74 4283.7
15 75 1858.7
15 76 4741.6
15 77 1737.9
15 78 976.0
15 79 1361.9
15 80 3055.3
15 81 2874.6
15 82 583.1
15 83 3341.9
15 84 2587.9
15 85 3462.5
15 86 2430.5
15 87 3649.0
15 88 37.0
15 89 2971.6
15 90 1676.6
15 91 1939.3
15 92 2904.5
15 93 3358.1
15 94 2734.9
15 95 2648.6
15 96 1753.8
15 97 3081.5
15 98 2089.8
15 99 2161.7
16 0 1808.7
16 1 3923.2
16 2 2322.6
16 3 3775.4
16 4 6267.1
16 5 1894.6
16 6 3705.3
16 7 1309.3
16 8 3553.9
16 9 1880.5
16 10 2979.7
16 11 2555.1
16 12 4096.4
16 13 1654.2
16 14 1133.3
16 15 2453.0
16 16 0.0
16 17 2977.8
16 18 1067.0
16 19 5403.5
16 20 1228.6
16 21 3985.0
16 22 1936.5
16 23 809.2
16 24 605.2
16 25 2403.1
16 26 3451.3
16 27 1865.0
16 28 1972.3
16 29 1637.6
16 30 1062.6
16 31 1986.0
16 32 5528.8
16 33 743.9
16 34 3724.8
16 35 6285.2
16 36 755.4
16 37 2700.1
16 38 3114.4
16 39 1705.2
16 40 3207.6
16 41 3125.4
16 42 5385.5
16 43 4687.4
16 44 1980.3
16 45 3099.5
16 46 1512.9
16 47 4192.6
16 48 4159.3
16 49 3360.0
16 50 1892.2
16 51 4029.5
16 52 4059.7
16 53 4242.1
16 54 3540.0
16 55 775.4
16 56 2026.6
16 57 2081.1
16 58 3117.4
16 59 5293.3
16 60 2710.6
16 61 3644.0
16 62 645.6
16 63 819.1
16 64 2912.0
16 65 3731.8
16 66 2127.4
16 67 5090.7
16 68 5192.3
16 69 4186.6
16 70 5106.0
16 71 5335.1
16 72 3010.2
16 73 993.2
16 74 5545.3
16 75 4311.7
16 76 4491.0
16 77 4190.9
16 78 3417.9
16 79 1259.3
16 80 1697.3
16 81 1878.1
16 82 1971.8
16 83 3748.2
16 84 3849.6
16 85 4248.5
16 86 791.2
16 87 1273.7
16 88 2490.0
16 89 1483.8
16 90 2108.2
16 91 2860.2
16 92 2264.3
16 93 2216.4
16 94 1795.9
16 95 5101.6
16 96 2674.7
16 97 1939.7
16 98 1886.8
16 99 2179.5
17 0 1622.3
17 1 2230.7
17 2 993.5
17 3 5395.6
17 4 3993.1
17 5 1796.0
17 6 2047.9
17 7 1810.4
17 8 2310.1
17 9 1594.2
17 10 4647.5
17 11 4612.3
17 12 1626.5
17 13 4216.9
17 14 3382.1
17 15 917.2
17 16 2977.8
17 17 0.0
17 18 2230.4
17 19 4828.6
17 20 2256.4
17 21 2292.5
17 22 3028.1
17 23 3400.7
17 24 2854.0
17 25 958.6
17 26 773.7
17 27 2687.8
17 28 4002.5
17 29 3901.6
17 30 2684.5
17 31 3824.5
17 32 3836.3
17 33 2621.2
17 34 1234.0
17 35 3815.3
17 36 2726.9
17 37 845.4
17 38 1456.7
17 39 3306.1
17 40 316.3
17 41 624.7
17 42 2906.7
17 43 2994.9
17 44 1133.5
17 45 608.6
17 46 3756.1
17 47 3617.6
17 48 3584.3
17 49 5198.6
17 50 3559.9
17 51 1539.3
17 52 1589.8
17 53 1772.2
17 54 853.8
17 55 2558.5
17 56 1927.9
17 57 4204.1
17 58 662.3
17 59 3635.9
17 60 340.4
17 61 1913.8
17 62 2725.7
17 63 3410.6
17 64 1600.7
17 65 1240.9
17 66 2950.3
17 67 2620.8
17 68 2722.3
17 69 1695.8
17 70 2636.1
17 71 2865.2
17 72 3237.8
17 73 3584.8
17 74 3852.8
17 75 1841.8
17 76 3916.0
17 77 1721.0
17 78 927.1
17 79 2242.8
17 80 3954.8
17 81 3774.1
17 82 1464.0
17 83 4244.7
17 84 2157.1
17 85 2591.1
17 86 2663.4
17 87 3516.9
17 88 880.2
17 89 3871.1
17 90 929.7
17 91 1202.5
17 92 3804.0
17 93 3039.2
17 94 3634.3
17 95 2631.6
17 96 1017.0
17 97 2762.6
17 98 1493.5
17 99 1475.0
18 0 1001.0
18 1 3175.8
18 2 1575.2
18 3 4522.4
18 4 5519.7
18 5 1276.5
18 6 2957.9
18 7 740.0
18 8 2806.5
18 9 894.6
18 10 3774.3
18 11 3403.6
18 12 3185.5
18 13 2217.2
18 14 1987.4
18 15 1542.1
18 16 1067.0
18 17 2230.4
18 18 0.0
18 19 5229.3
18 20 161.6
18 21 3237.6
18 22 2154.9
18 23 1489.9
18 24 1459.3
18 25 1492.2
18 26 2540.4
18 27 1814.7
18 28 2002.9
18 29 2494.0
18 30 773.6
18 31 1847.6
18 32 4781.4
18 33 621.6
18 34 2813.9
18 35 5374.3
18 36 816.0
18 37 1952.7
18 38 2367.0
18 39 2432.9
18 40 2296.7
18 41 2214.5
18 42 4638.1
18 43 3940.0
18 44 1232.9
18 45 2188.6
18 46 2361.4
18 47 4018.4
18 48 3985.1
18 49 3221.7
18 50 2686.7
18 51 3282.1
18 52 3148.8
18 53 3331.2
18 54 2629.1
18 55 576.3
18 56 1408.5
18 57 2929.6
18 58 2370.0
18 59 4545.9
18 60 1963.2
18 61 2896.6
18 62 1086.3
18 63 1499.8
18 64 2134.3
18 65 2820.9
18 66 2077.1
18 67 4179.8
18 68 4281.4
18 69 3275.7
18 70 4195.1
18 71 4424.2
18 72 2847.0
18 73 1673.9
18 74 4797.9
18 75 3400.8
18 76 4316.8
18 77 3280.0
18 78 2507.0
18 79 634.3
18 80 1955.2
18 81 1774.4
18 82 959.0
18 83 3580.1
18 84 3102.2
18 85 3501.1
18 86 903.6
18 87 2122.2
18 88 1579.1
18 89 1871.4
18 90 1360.8
18 91 2112.8
18 92 2125.9
18 93 2166.1
18 94 1657.4
18 95 4190.7
18 96 1927.3
18 97 1889.4
18 98 1176.7
18 99 1432.1
19 0 5795.8
19 1 4042.9
19 2 4038.0
19 3 4601.1
19 4 4354.2
19 5 3952.8
19 6 3714.3
19 7 4538.1
19 8 2530.0
19 9 5429.1
19 10 4952.4
19 11 4995.1
19 12 6455.1
19 13 6619.0
19 14 5243.1
19 15 5654.1
19 16 5403.5
19 17 4828.6
19 18 5229.3
19 19 0.0
19 20 5255.3
19 21 3884.5
19 22 3976.4
19 23 5774.0
19 24 4836.6
19 25 5604.2
19 26 5424.8
19 27 4243.6
19 28 6937.1
19 29 5927.2
19 30 5361.5
19 31 7003.0
19 32 3554.4
19 33 5777.0
19 34 5893.7
19 35 8643.8
19 36 5513.7
19 37 4331.2
19 38 4132.4
19 39 3698.4
19 40 5009.7
19 41 5293.1
19 42 5461.2
19 43 4203.8
19 44 4228.1
19 45 5437.2
19 46 5288.5
19 47 1304.4
19 48 1244.3
19 49 8377.1
19 50 3942.7
19 51 5014.5
19 52 6418.3
19 53 6600.8
19 54 5368.6
19 55 5731.7
19 56 3820.8
19 57 4586.9
19 58 4875.3
19 59 2599.3
19 60 4488.1
19 61 4532.8
19 62 5202.7
19 63 5783.9
19 64 6246.3
19 65 5388.7
19 66 4290.5
19 67 7155.6
19 68 7106.8
19 69 6340.4
19 70 7142.2
19 71 7693.7
19 72 3041.5
19 73 5958.0
19 74 3954.4
19 75 6600.9
19 76 1541.0
19 77 6549.6
19 78 5701.3
19 79 5571.2
19 80 6662.1
19 81 6842.9
19 82 5737.1
19 83 8374.9
19 84 4116.6
19 85 3185.0
19 86 5177.3
19 87 5049.3
19 88 5691.1
19 89 6448.6
19 90 4084.0
19 91 4065.6
19 92 7281.3
19 93 4283.0
19 94 6812.9
19 95 7460.2
19 96 3993.1
19 97 4241.9
19 98 4479.4
19 99 3958.8
20 0 839.4
20 1 3201.8
20 2 1601.2
20 3 4684.0
20 4 5545.7
20 5 1302.5
20 6 2983.9
20 7 901.6
20 8 2832.5
20 9 758.6
20 10 3935.9
20 11 3565.2
20 12 3023.9
20 13 2378.8
20 14 2148.9
20 15 1380.5
20 16 1228.6
20 17 2256.4
20 18 161.6
20 19 5255.3
20 20 0.0
20 21 3263.6
20 22 2316.5
20 23 1651.5
20 24 1620.9
20 25 1330.6
20 26 2378.8
20 27 1976.2
20 28 2164.5
20 29 2655.6
20 30 935.2
20 31 2009.2
20 32 4807.4
20 33 783.1
20 34 2652.3
20 35 5212.7
20 36 977.6
20 37 1978.7
20 38 2393.0
20 39 2594.5
20 40 2135.1
20 41 2052.9
20 42 4520.4
20 43 3966.0
20 44 1258.9
20 45 2027.0
20 46 2523.0
20 47 4044.4
20 48 4011.1
20 49 3383.3
20 50 2848.3
20 51 3153.0
20 52 2987.2
20 53 3169.6
20 54 2467.5
20 55 737.9
20 56 1434.5
20 57 3091.1
20 58 2396.0
20 59 4571.9
20 60 1989.2
20 61 2922.6
20 62 1247.9
20 63 1661.4
20 64 1972.7
20 65 2659.3
20 66 2238.7
20 67 4018.2
20 68 4119.8
20 69 3114.2
20 70 4033.5
20 71 4262.6
20 72 2872.9
20 73 1835.5
20 74 4823.9
20 75 3239.3
20 76 4342.8
20 77 3118.5
20 78 2345.4
20 79 614.8
20 80 2116.8
20 81 1936.0
20 82 797.4
20 83 3418.6
20 84 3128.2
20 85 3527.1
20 86 1065.2
20 87 2283.8
20 88 1417.5
20 89 2033.0
20 90 1386.8
20 91 2138.8
20 92 2287.5
20 93 2327.6
20 94 1819.0
20 95 4029.1
20 96 1953.3
20 97 2051.0
20 98 1202.7
20 99 1458.1
21 0 3439.4
21 1 202.4
21 2 1906.6
21 3 5802.5
21 4 2477.8
21 5 2803.2
21 6 657.6
21 7 2817.7
21 8 2187.2
21 9 3411.3
21 10 5654.7
21 11 5619.5
21 12 3088.3
21 13 5252.9
21 14 4389.3
21 15 2723.4
21 16 3985.0
21 17 2292.5
21 18 3237.6
21 19 3884.5
21 20 3263.6
21 21 0.0
21 22 4035.3
21 23 4407.9
21 24 3861.2
21 25 2773.3
21 26 2071.3
21 27 3695.1
21 28 5166.6
21 29 4908.8
21 30 3691.7
21 31 5011.3
21 32 1739.5
21 33 3785.2
21 34 2283.9
21 35 5332.8
21 36 3734.1
21 37 1447.1
21 38 983.3
21 39 4313.3
21 40 2125.6
21 41 2039.3
21 42 2760.7
21 43 898.1
21 44 2140.7
21 45 2386.9
21 46 4763.3
21 47 3494.7
21 48 3461.4
21 49 6385.4
21 50 4567.1
21 51 1404.7
21 52 3317.1
21 53 3499.6
21 54 1921.1
21 55 3740.0
21 56 2935.2
21 57 5211.3
21 58 1873.2
21 59 1644.7
21 60 1986.9
21 61 923.0
21 62 3732.9
21 63 4417.8
21 64 3415.4
21 65 1778.9
21 66 3957.5
21 67 3545.8
21 68 3497.0
21 69 2730.6
21 70 3532.4
21 71 4292.0
21 72 4242.8
21 73 4592.0
21 74 1756.0
21 75 2991.1
21 76 3793.1
21 77 3448.4
21 78 2095.1
21 79 3579.5
21 80 5118.9
21 81 4938.1
21 82 3281.2
21 83 6061.9
21 84 276.0
21 85 1037.7
21 86 3670.6
21 87 4524.1
21 88 2686.4
21 89 5035.1
21 90 1876.8
21 91 1244.0
21 92 5289.6
21 93 4046.4
21 94 4821.1
21 95 4359.0
21 96 1423.0
21 97 3769.8
21 98 2500.7
21 99 2482.2
22 0 3000.4
22 1 3973.5
22 2 2372.9
22 3 2367.4
22 4 6030.1
22 5 1528.6
22 6 3755.6
22 7 1444.4
22 8 3002.1
22 9 2633.7
22 10 1619.4
22 11 1584.2
22 12 4654.6
22 13 3151.9
22 14 1776.1
22 15 3347.0
22 16 1936.5
22 17 3028.1
22 18 2154.9
22 19 3976.4
22 20 2316.5
22 21 4035.3
22 22 0.0
22 23 2306.9
22 24 1369.6
22 25 3297.1
22 26 3715.8
22 27 466.7
22 28 3470.1
22 29 2460.2
22 30 2022.0
22 31 3890.4
22 32 5231.5
22 33 2648.3
22 34 4262.1
22 35 6843.4
22 36 2174.2
22 37 2750.4
22 38 3164.7
22 39 278.0
22 40 3300.5
22 41 3583.9
22 42 5435.8
22 43 4737.7
22 44 2033.3
22 45 3636.7
22 46 1821.5
22 47 2765.4
22 48 2732.1
22 49 5264.4
22 50 531.8
22 51 4079.8
22 52 4617.9
22 53 4800.3
22 54 3760.5
22 55 2646.1
22 56 1396.6
22 57 1176.0
22 58 3167.7
22 59 4304.6
22 60 2760.9
22 61 3694.3
22 62 1735.7
22 63 2316.9
22 64 3939.2
22 65 4269.0
22 66 456.1
22 67 5648.9
22 68 5750.5
22 69 4723.9
22 70 5664.2
22 71 5893.3
22 72 1583.0
22 73 2491.0
22 74 5595.6
22 75 4869.9
22 76 3063.8
22 77 4749.1
22 78 3955.2
22 79 2704.1
22 80 3195.1
22 81 3375.8
22 82 2941.7
22 83 5579.5
22 84 3899.9
22 85 4298.8
22 86 1837.8
22 87 1582.3
22 88 3384.0
22 89 2981.6
22 90 2158.5
22 91 2910.5
22 92 4168.7
22 93 365.2
22 94 3700.3
22 95 5659.8
22 96 2725.0
22 97 265.5
22 98 1758.7
22 99 2026.4
23 0 2226.5
23 1 4346.1
23 2 2745.5
23 3 4145.8
23 4 6690.0
23 5 2287.9
23 6 4128.2
23 7 1702.6
23 8 3976.8
23 9 2303.4
23 10 3350.2
23 11 2925.6
23 12 4514.2
23 13 845.0
23 14 1360.7
23 15 2870.8
23 16 809.2
23 17 3400.7
23 18 1489.9
23 19 5774.0
23 20 1651.5
23 21 4407.9
23 22 2306.9
23 23 0.0
23 24 975.7
23 25 2820.9
23 26 3869.1
23 27 2258.3
23 28 1163.1
23 29 1471.1
23 30 1485.5
23 31 1757.5
23 32 5951.7
23 33 1159.5
23 34 4142.6
23 35 6703.0
23 36 1178.2
23 37 3123.0
23 38 3537.3
23 39 2075.6
23 40 3625.4
23 41 3543.1
23 42 5808.4
23 43 5110.3
23 44 2403.2
23 45 3517.3
23 46 1826.8
23 47 4563.0
23 48 4529.7
23 49 3091.7
23 50 2262.6
23 51 4452.4
23 52 4477.5
23 53 4659.9
23 54 3957.8
23 55 1193.2
23 56 2419.9
23 57 2451.5
23 58 3540.3
23 59 5716.2
23 60 3133.5
23 61 4066.9
23 62 1056.2
23 63 9.9
23 64 3329.7
23 65 4149.5
23 66 2520.7
23 67 5508.5
23 68 5610.1
23 69 4604.4
23 70 5523.8
23 71 5752.9
23 72 3380.6
23 73 184.1
23 74 5968.2
23 75 4729.5
23 76 4861.4
23 77 4608.7
23 78 3835.7
23 79 1677.1
23 80 888.2
23 81 1068.9
23 82 2389.6
23 83 3642.6
23 84 4272.5
23 85 4671.4
23 86 1201.9
23 87 1554.5
23 88 2907.8
23 89 674.7
23 90 2531.1
23 91 3283.1
23 92 2476.0
23 93 2609.7
23 94 2007.6
23 95 5519.4
23 96 3097.6
23 97 2333.0
23 98 2280.1
23 99 2602.3
24 0 2378.1
24 1 3799.4
24 2 2198.7
24 3 3208.5
24 4 6143.2
24 5 1628.8
24 6 3581.4
24 7 1043.5
24 8 3430.1
24 9 2272.8
24 10 2412.8
24 11 1988.2
24 12 4480.5
24 13 1820.7
24 14 528.1
24 15 2986.1
24 16 605.2
24 17 2854.0
24 18 1459.3
24 19 4836.6
24 20 1620.9
24 21 3861.2
24 22 1369.6
24 23 975.7
24 24 0.0
24 25 2936.2
24 26 3541.7
24 27 1599.2
24 28 2138.8
24 29 1212.2
24 30 928.6
24 31 2559.1
24 32 5405.0
24 33 1317.0
24 34 4088.0
24 35 6669.3
24 36 881.7
24 37 2576.3
24 38 2990.6
24 39 1138.3
24 40 3126.3
24 41 3409.7
24 42 5261.7
24 43 4563.5
24 44 1856.5
24 45 3462.6
24 46 946.0
24 47 3625.7
24 48 3592.4
24 49 3933.2
24 50 1325.3
24 51 3905.7
24 52 4443.7
24 53 4626.2
24 54 3586.4
24 55 1344.8
24 56 1760.8
24 57 1514.2
24 58 2993.5
24 59 5164.8
24 60 2586.8
24 61 3520.2
24 62 409.9
24 63 985.6
24 64 3481.4
24 65 4094.9
24 66 1678.8
24 67 5474.8
24 68 5576.3
24 69 4549.8
24 70 5490.1
24 71 5719.2
24 72 2443.3
24 73 1159.7
24 74 5421.5
24 75 4695.8
24 76 3924.1
24 77 4575.0
24 78 3781.1
24 79 1828.7
24 80 1863.8
24 81 2044.6
24 82 2418.2
24 83 4321.3
24 84 3725.7
24 85 4124.6
24 86 555.6
24 87 706.8
24 88 3023.1
24 89 1650.3
24 90 1984.4
24 91 2736.4
24 92 2837.4
24 93 1696.1
24 94 2369.0
24 95 5485.6
24 96 2550.9
24 97 1635.1
24 98 1621.0
24 99 1948.0
25 0 691.4
25 1 2711.5
25 2 1779.6
25 3 5664.5
25 4 4292.9
25 5 2139.7
25 6 3006.5
25 7 2076.7
25 8 3085.7
25 9 663.4
25 10 4916.4
25 11 4880.5
25 12 1693.4
25 13 3267.5
25 14 3464.2
25 15 49.9
25 16 2403.1
25 17 958.6
25 18 1492.2
25 19 5604.2
25 20 1330.6
25 21 2773.3
25 22 3297.1
25 23 2820.9
25 24 2936.2
25 25 0.0
25 26 1059.9
25 27 2956.8
25 28 3053.1
25 29 3970.9
25 30 2250.5
25 31 2875.0
25 32 4317.1
25 33 1671.8
25 34 1322.4
25 35 3882.1
25 36 2292.9
25 37 1457.1
25 38 2234.9
25 39 3575.1
25 40 832.2
25 41 734.0
25 42 3206.6
25 43 3475.7
25 44 1770.3
25 45 708.1
25 46 3838.3
25 47 4393.2
25 48 4359.9
25 49 4249.2
25 50 3828.9
25 51 1839.1
25 52 1656.6
25 53 1839.0
25 54 1150.4
25 55 1627.7
25 56 2271.7
25 57 4406.4
25 58 1159.2
25 59 4210.7
25 60 1299.0
25 61 2222.3
25 62 2563.2
25 63 2830.8
25 64 642.1
25 65 1339.8
25 66 3219.2
25 67 2687.6
25 68 2789.2
25 69 1784.2
25 70 2703.0
25 71 2932.0
25 72 3710.1
25 73 3004.9
25 74 4333.6
25 75 1908.7
25 76 4691.6
25 77 1787.9
25 78 1025.9
25 79 1311.9
25 80 3005.4
25 81 2824.7
25 82 533.2
25 83 3291.9
25 84 2637.9
25 85 3512.4
25 86 2380.5
25 87 3599.1
25 88 86.9
25 89 2921.7
25 90 1626.6
25 91 1980.7
25 92 2854.6
25 93 3308.2
25 94 2684.9
25 95 2698.5
25 96 1795.2
25 97 3031.5
25 98 2039.9
25 99 2111.8
26 0 1739.7
26 1 2009.5
26 2 1681.2
26 3 6083.3
26 4 3513.4
26 5 2483.7
26 6 2384.4
26 7 2498.1
26 8 2906.3
26 9 1711.6
26 10 5335.2
26 11 5300.0
26 12 1389.0
26 13 4327.4
26 14 4069.8
26 15 1010.0
26 16 3451.3
26 17 773.7
26 18 2540.4
26 19 5424.8
26 20 2378.8
26 21 2071.3
26 22 3715.8
26 23 3869.1
26 24 3541.7
26 25 1059.9
26 26 0.0
26 27 3375.5
26 28 4113.1
26 29 4589.3
26 30 3298.7
26 31 3935.0
26 32 3615.1
26 33 2731.7
26 34 648.8
26 35 3577.8
26 36 3341.2
26 37 1093.9
26 38 1533.1
26 39 3993.8
26 40 457.4
26 41 336.3
26 42 2427.0
26 43 2773.7
26 44 1821.2
26 45 351.8
26 46 4443.8
26 47 4213.8
26 48 4180.5
26 49 5309.1
26 50 4247.6
26 51 1059.6
26 52 1352.3
26 53 1534.7
26 54 191.7
26 55 2675.9
26 56 2615.6
26 57 4891.8
26 58 565.8
26 59 3508.6
26 60 1028.1
26 61 1457.5
26 62 3413.4
26 63 3879.0
26 64 1702.1
26 65 592.6
26 66 3638.0
26 67 2366.9
26 68 2468.4
26 69 1110.6
26 70 2382.2
26 71 2627.7
26 72 3925.5
26 73 4053.2
26 74 3631.6
26 75 1371.1
26 76 4512.3
26 77 1483.5
26 78 276.5
26 79 2360.1
26 80 4065.3
26 81 3884.6
26 82 1581.4
26 83 4351.9
26 84 1935.9
26 85 2810.4
26 86 3351.1
26 87 4204.6
26 88 973.0
26 89 3981.6
26 90 1617.4
26 91 1525.9
26 92 3914.5
26 93 3726.9
26 94 3744.9
26 95 2394.2
26 96 1432.0
26 97 3450.3
26 98 2181.2
26 99 2162.7
27 0 2660.1
27 1 3633.2
27 2 2032.6
27 3 2743.2
27 4 5977.1
27 5 1188.4
27 6 3415.3
27 7 1104.1
27 8 3264.0
27 9 2293.4
27 10 1990.1
27 11 1955.0
27 12 4314.3
27 13 3103.3
27 14 2127.3
27 15 3006.7
27 16 1865.0
27 17 2687.8
27 18 1814.7
27 19 4243.6
27 20 1976.2
27 21 3695.1
27 22 466.7
27 23 2258.3
27 24 1599.2
27 25 2956.8
27 26 3375.5
27 27 0.0
27 28 3421.4
27 29 2646.8
27 30 1681.8
27 31 3577.1
27 32 5238.8
27 33 2351.1
27 34 3921.8
27 35 6503.1
27 36 1833.9
27 37 2410.1
27 38 2824.4
27 39 653.8
27 40 2960.2
27 41 3243.6
27 42 5095.5
27 43 4397.4
27 44 1693.0
27 45 3296.5
27 46 2192.2
27 47 3032.7
27 48 2999.4
27 49 4951.3
27 50 902.6
27 51 3739.5
27 52 4277.6
27 53 4460.0
27 54 3420.2
27 55 2305.8
27 56 1056.4
27 57 1546.8
27 58 2827.4
27 59 4571.8
27 60 2420.7
27 61 3354.0
27 62 1559.9
27 63 2268.2
27 64 3598.9
27 65 3928.8
27 66 262.4
27 67 5308.6
27 68 5410.2
27 69 4383.6
27 70 5323.9
27 71 5553.0
27 72 1775.3
27 73 2442.4
27 74 5255.3
27 75 4529.7
27 76 3331.1
27 77 4408.9
27 78 3614.9
27 79 2363.8
27 80 3146.5
27 81 3327.2
27 82 2601.4
27 83 5239.2
27 84 3559.6
27 85 3958.5
27 86 1497.6
27 87 1953.1
27 88 3043.7
27 89 2933.0
27 90 1818.2
27 91 2570.2
27 92 3855.4
27 93 477.8
27 94 3387.0
27 95 5319.5
27 96 2384.7
27 97 252.7
27 98 1418.5
27 99 1689.3
28 0 2477.4
28 1 5104.8
28 2 3504.1
28 3 5308.9
28 4 7346.1
28 5 3205.5
28 6 4886.8
28 7 2657.7
28 8 4735.5
28 9 2735.8
28 10 4513.3
28 11 4088.7
28 12 4746.5
28 13 834.3
28 14 2523.9
28 15 3103.1
28 16 1972.3
28 17 4002.5
28 18 2002.9
28 19 6937.1
28 20 2164.5
28 21 5166.6
28 22 3470.1
28 23 1163.1
28 24 2138.8
28 25 3053.1
28 26 4113.1
28 27 3421.4
28 28 0.0
28 29 2634.2
28 30 2602.2
28 31 594.4
28 32 6710.3
28 33 1381.3
28 34 4375.5
28 35 6935.2
28 36 2294.9
28 37 3881.6
28 38 4296.0
28 39 3238.7
28 40 3876.2
28 41 3787.1
28 42 6259.7
28 43 5868.9
28 44 3161.9
28 45 3761.2
28 46 2989.9
28 47 5726.1
28 48 5692.8
28 49 1928.6
28 50 3425.7
28 51 4892.3
28 52 4709.7
28 53 4892.2
28 54 4203.5
28 55 1449.4
28 56 3337.5
28 57 3614.6
28 58 4204.5
28 59 6474.9
28 60 3892.2
28 61 4825.5
28 62 2219.3
28 63 1153.2
28 64 3559.2
28 65 4392.9
28 66 3683.9
28 67 5740.7
28 68 5842.3
28 69 4837.3
28 70 5756.1
28 71 5985.2
28 72 4543.7
28 73 1176.2
28 74 6726.9
28 75 4961.8
28 76 6024.6
28 77 4841.0
28 78 4079.0
28 79 1947.7
28 80 275.0
28 81 228.5
28 82 2660.1
28 83 2479.5
28 84 5031.1
28 85 5430.0
28 86 2365.0
28 87 2717.7
28 88 3140.0
28 89 488.5
28 90 3289.7
28 91 4041.8
28 92 1849.7
28 93 3772.8
28 94 1767.0
28 95 5751.6
28 96 3856.3
28 97 3496.2
28 98 3105.7
28 99 3361.0
29 0 3385.3
29 1 4847.0
29 2 3246.3
29 3 4299.0
29 4 7190.8
29 5 2676.4
29 6 4629.1
29 7 2091.1
29 8 4477.7
29 9 3307.6
29 10 3503.4
29 11 2268.0
29 12 5528.1
29 13 2316.1
29 14 684.1
29 15 4020.9
29 16 1637.6
29 17 3901.6
29 18 2494.0
29 19 5927.2
29 20 2655.6
29 21 4908.8
29 22 2460.2
29 23 1471.1
29 24 1212.2
29 25 3970.9
29 26 4589.3
29 27 2646.8
29 28 2634.2
29 29 0.0
29 30 1976.2
29 31 3228.6
29 32 6452.6
29 33 2318.3
29 34 5135.6
29 35 7716.9
29 36 1916.5
29 37 3623.9
29 38 4038.2
29 39 2228.8
29 40 4174.0
29 41 4457.3
29 42 6309.3
29 43 5611.1
29 44 2904.1
29 45 4510.2
29 46 964.7
29 47 4716.3
29 48 4683.0
29 49 4562.8
29 50 2415.9
29 51 4953.3
29 52 5491.3
29 53 5673.8
29 54 4634.0
29 55 2352.0
29 56 2808.4
29 57 1841.8
29 58 4041.1
29 59 6217.1
29 60 3634.4
29 61 4567.8
29 62 1444.7
29 63 1481.0
29 64 4488.6
29 65 5142.5
29 66 2769.3
29 67 6522.4
29 68 6623.9
29 69 5597.4
29 70 6537.7
29 71 6766.8
29 72 3533.8
29 73 1655.1
29 74 6469.1
29 75 5743.4
29 76 5014.7
29 77 5622.6
29 78 4828.7
29 79 2836.0
29 80 2359.2
29 81 2540.0
29 82 3453.0
29 83 5113.7
29 84 4773.4
29 85 5172.2
29 86 1590.4
29 87 877.9
29 88 4057.8
29 89 2145.7
29 90 3032.0
29 91 3784.0
29 92 3805.4
29 93 2786.7
29 94 3337.0
29 95 6533.2
29 96 3598.5
29 97 2721.6
29 98 2668.6
29 99 2995.6
30 0 1774.6
30 1 3629.9
30 2 2029.2
30 3 4093.2
30 4 5973.7
30 5 1622.4
30 6 3411.9
30 7 1037.1
30 8 3260.6
30 9 1587.2
30 10 3297.5
30 11 2872.9
30 12 3943.9
30 13 2330.5
30 14 1456.7
30 15 2300.5
30 16 1062.6
30 17 2684.5
30 18 773.6
30 19 5361.5
30 20 935.2
30 21 3691.7
30 22 2022.0
30 23 1485.5
30 24 928.6
30 25 2250.5
30 26 3298.7
30 27 1681.8
30 28 2602.2
30 29 1976.2
30 30 0.0
30 31 2463.0
30 32 5235.4
30 33 1220.8
30 34 3572.3
30 35 6132.7
30 36 708.5
30 37 2406.7
30 38 2821.1
30 39 2023.0
30 40 2956.8
30 41 2972.8
30 42 5092.1
30 43 4394.0
30 44 1687.0
30 45 2946.9
30 46 1830.7
30 47 4150.5
30 48 4117.2
30 49 3837.0
30 50 2210.0
30 51 3736.1
30 52 3907.1
30 53 4089.6
30 54 3387.4
30 55 1221.2
30 56 1754.4
30 57 2398.9
30 58 2824.0
30 59 5000.0
30 60 2417.3
30 61 3350.6
30 62 680.6
30 63 1495.4
30 64 2892.6
30 65 3579.2
30 66 1944.2
30 67 4938.1
30 68 5039.7
30 69 4034.1
30 70 4953.5
30 71 5182.6
30 72 2893.1
30 73 1669.6
30 74 5252.0
30 75 4159.2
30 76 4448.9
30 77 4038.4
30 78 3265.4
30 79 1322.8
30 80 2373.6
30 81 2373.7
30 82 1732.6
30 83 4225.1
30 84 3556.2
30 85 3955.1
30 86 498.0
30 87 1591.5
30 88 2337.5
30 89 2160.2
30 90 1814.9
30 91 2566.9
30 92 2741.2
30 93 2033.1
30 94 2272.8
30 95 4949.0
30 96 2381.4
30 97 1756.5
30 98 1614.5
30 99 1886.1
31 0 2299.3
31 1 4949.4
31 2 3348.8
31 3 5729.3
31 4 7168.0
31 5 3050.2
31 6 4731.5
31 7 2502.4
31 8 4580.2
31 9 2580.5
31 10 4933.6
31 11 4509.0
31 12 4568.4
31 13 1428.7
31 14 3087.2
31 15 2925.0
31 16 1986.0
31 17 3824.5
31 18 1847.6
31 19 7003.0
31 20 2009.2
31 21 5011.3
31 22 3890.4
31 23 1757.5
31 24 2559.1
31 25 2875.0
31 26 3935.0
31 27 3577.1
31 28 594.4
31 29 3228.6
31 30 2463.0
31 31 0.0
31 32 6555.0
31 33 1242.1
